Id_accidentalidad;seq_fecha;franja_horaria;r-franja;seq_tipo_accidente;seq_afectación;seq_tipo_servicio;seq_empresa_operadora;concesion;linea;ruta;coordenada_X;coordenada_Y;desp_suceso;num_lesionados _valorados;num_lesionados _trasladados;num_víctimas_fatales;gravedad_afectados;conciliación;placa;inmovilizado;sentido
203467;13;18 - 19;16:00 - 19:59;3;3;3;1;6;[243] SE6;[1913] SE6-1_20150831;598208;510098;Operador reporta que con el móvil a su cargo realizando la tabla 19, viaje 7, presenta un evento con las siguientes características: informa que un taxi,  Por no darle el paso  al zonal lo  colisiona , generando solo daños materiales, al punto se envía asistencia de recomoto del concesionario Jeison Quijano, quien informa que se genera IPAT con la causal 121 para consorcio artículo 70   el zonal se envía para el patio, Reportado a TS IVÁN ESCOBAR   de TMSA, reportado por TC Diana Marcela Fernández   de CE  ;0;0;0;5;No;WEW613;No;Occi-Orien
203482;13;18 - 19;16:00 - 19:59;2;3;3;1;6;[744] T13;[3070] T13_VUELTA HAB_29.01.18;601208;506903;"Operador reporta que con el móvil a su cargo realizando la tabla 9 viaje 6, presenta un evento con las siguientes características: pasa un furgon de placas: WLP448 y rompe el espejo retrovisor izquierdo, el vehículo se va del lugar y el móvil continua su servicio, sólo se presentan daños materiales  Reportado a TS Ivan Escobar de TMSA, reportado por TC Jorge Mora de CE 
";0;0;0;5;No;WHT477;No;Norte-Sur
203259;11;8 - 9;08:00 - 11:59;3;2;3;2;9;[560] 344;[3031] 344_HABITUAL_29.01.18;597374;525426;Operador reporta que con el móvil a su cargo realizando la tabla 3 viaje 3, presenta un evento con las siguientes características: Operador informa que en el recorrido se le abre la puerta del operador la cual golpea  un  taxi y le rompe  el panorámico en el  lado izquierdo, en el momento que la puerta se abre el operador frena y trata de cerrar la puerta donde esta se devuelve y le produce una herida abierta en la mano Izquierda  Al punto no llega  apoyo de ambulancia, la secretaria de salud se comunica vía celular con el operador Y manifiesta que no es una urgencia vital, Obz firma desistimiento y se desplaza, por SOAT del zonal, para el  hospital para ser atendido, el zonal es desplazado al patio de la empresa, al punto se envía asistencia de recomoto y abogado del concesionario  Reportado a TS Diana Tavera de TMSA, reportado por TC Diego Hernández de CE ;0;0;0;2;Sí;WGG324;No;Orien-Occi
203263;11;11 - 12;08:00 - 11:59;11;1;3;5;1;[348] 59A;[2928] 59A Fest;597946;507979;Tabla 3 / Viaje 4/ Operador reporta que una ciclista se pasa el semaforo en rojo y el zonal la colisiona por la parte delantera, al punto se envia asistencia, al punto llega policia de transito los cuales hacen informe policial con causal 142 (semaforo en rojo)para los 2 vehiculos, el tercero es trasladado y el zonal queda inmovilizado en patio alamos / Reportado por el TCZ de ETIB - Jonatan Lozano/ Reportado al TS del Ente Gestor - Alvaro Cruz ;0;1;0;1;No;WPP409;Sí;Orien-Occi
203571;14;11 - 12;08:00 - 11:59;2;3;3;1;6;[783] T30B;[2814] R-T30;592748;512430;"Operador reporta que con el móvil a su cargo realizando la tabla 9, viaje 2, presenta un evento con las siguientes características: Un auntomovil pasa por el lado del zonal a alta velocidad y rompe el espejo izquierdo dandose a la fuga, operador no alcanza a tomar placas, y como iba llegando a punto retorno no llevaba usuarios para tomar datos de testigos  Se dirige a patio , generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Laura Sanchez de TMSA, reportado por TC Camilo Cepeda de CE 
";0;0;0;5;No;WDE398;No;Orien-Occi
203580;14;11 - 12;08:00 - 11:59;4;3;1;1;6;[601] 14-3_GIRARDOT;[1541] GIRADRDOT;601917;507923;Operador reporta que con el móvil a su cargo realizando la tabla 1, viaje 15, presenta un evento con las siguientes características: informa que durante el recorrido colisiona a un bus provisional en la parte trasera no hay lesionados , generando solo daños materiales,se realiza conciliación zonal  es dirigido para patio Reportado a TS LAURA SANCHEZ de TMSA, reportado por TC GERALDINE QUIMBAYO de CE ;0;0;0;5;Sí;WGH615;No;Occi-Orien
203581;14;12 - 13;12:00 - 15:59;8;3;3;1;6;[783] T30B;[2814] R-T30;593267;512701;"Operador reporta que con el móvil a su cargo realizando la tabla 13, viaje 2, presenta un evento con las siguientes características: Un bicitaxi pasa por el lado del zonal y con unas tablas que llevaba rompe el espejo derecho del zonal , generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Laura Sanchez de TMSA, reportado por TC Camilo Cepeda de CE 
";0;0;0;5;Sí;VEY289;No;Sur-Norte
203595;14;13 - 14;12:00 - 15:59;3;3;3;1;6;[771] T14-7;[3194] T14-7_HABITUAL_15.05.18;602384;507409;Operador reporta que con el móvil a su cargo realizando la tabla 5, viaje 7, presenta un evento con las siguientes características:  informa  que durante el recorrido  un taxi se rueda y colisiona contra el zonal no se presenta lesionados , generando solo daños materiales, se realiza conciliación y  el zonal  es dirigido para el patio    a Reportado a TS LAURA SANCHEZ de TMSA, reportado por TC GERALDINE QUIMBAYO  de CE ;0;0;0;5;Sí;VEL097;No;Occi-Orien
203274;11;14 - 15;12:00 - 15:59;11;1;3;8;7;[527] 189;[3091] 189_S-N_V5_F;601175;516701;"Tabla 7 viaje 7: El operador reporta que  ""Vengo por la vía  y llegando a la esquina  68 había un vehículo que salió obstaculizando mi carril yo voy a salirme al otro carril cuando el ciclista saltó a la vía sin percatarse de que yo venía pasando y golpeó en la puerta y en la mitad del vehículo , no se le ve herida abierta, se envía asisencia de ambulancia y aseguradora, Reportado a: Carlos Santamaría Tecnico supervisor TM S A Conclusión:  Se genera informe de tránsito causal 157 (Otras) en contra del tercero y el zonal es enviado a patios de Álamos ";0;1;0;1;No;WGI560;Sí;Sur-Norte
203681;14;21 - 22;20:00 - 23:59;2;3;3;1;6;[744] T13;[3069] T13_IDA HABITUAL_29.01.18;600335;524652;"Operador reporta que con el móvil a su cargo realizando la tabla 8, viaje 7, presenta un evento con las siguientes características: reporta que pasa un vehículo particular y cierra al zonal al intentar cambiar de carril y este lo alcanza a chocar dañandole el espejo derecho, no hay lesionados, generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Ivan Escobar de TMSA, reportado por TC Jorge Mora de CE 
Móvil se desplaza en vacío a patio 
Auxiliar Motorizado: Diego Osorio
Concicliación: Se genera Ipat por la causal 103 (adelantar cerrando) 
";0;0;0;5;No;WDD975;No;Orien-Occi
203687;15;5 - 6;04:00 - 07:59;2;3;3;1;6;[79] R_738;[3298] 738_Vta_V2;594979;510908;"Operador reporta que con el móvil a su cargo realizando la tabla 13, viaje 2, presenta un evento con las siguientes características: informa que el particular iba sin luces ,  intenta adelantar el zonal  el operador no ve el particular y colisiona /  No se presentan lesionados   , generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Humberto Sanchez  de TMSA,  El zonal se desplaza para la cabecera a retomar servicio, causal 103 adelantar cerrando en contra de Consorcio Express  reportado por TC Yamile Romero  de CE 
";0;0;0;5;No;VEW836;No;Orien-Occi
203824;15;22 - 23;20:00 - 23:59;6;3;3;1;6;[719] C110_SOLO_CE;[3259] C110_HABITUAL_03.07.18;600577;505641;"Operador reporta que con el móvil a su cargo realizando la tabla 4 viaje 5, presenta un evento con las siguientes características: reporta que un zonal de masivo, pasa y rompe espejo costado derecho y se da a la fuga, operador continua reciorrido, toma dato de testigos, Reportado a TS laura sanchez de TMSA, reportado por TC olga ruiz de CE 
";0;0;0;5;No;VEN889;No;NO APLICA
203864;16;9 - 10;08:00 - 11:59;4;3;3;1;6;[744] T13;[3070] T13_VUELTA HAB_29.01.18;603072;510160;Tabla 35/ Viaje 2/ Operador reporta que bus provisional lo colisiona del costado izquierdo y se da la fuga, en el evento no se presentan lesionados, Operador indica que toma datos de testigos y finaliza recorrido/ Reportado por TCZ NINI YOHANNA MARTINEZ de Consorcio Express a TS JORGE GUTIÉRREZ TMSA ;0;0;0;5;No;TUP296;No;Norte-Sur
203887;16;13 - 14;12:00 - 15:59;2;3;3;1;6;[2] 114A;[2439] 114A 20160919;601108;509569;Operador reporta que con el móvil a su cargo realizando la tabla 5, viaje 5, presenta un evento con las siguientes características: se desplazaba por el carril derecho y al hacer cambio de carril un furgón lo colisiona en la parte trasera parte derecha y se da a la fuga/ el operador no alcanza a tomar ningun dato del tercero/ el zonal continua la ruta, Reportado a TS iban escobar de TMSA, reportado por TC Martha garzón de CE ;0;0;0;5;No;VES050;No;Occi-Orien
203895;16;13 - 14;12:00 - 15:59;3;3;3;1;6;[744] T13;[3070] T13_VUELTA HAB_29.01.18;606583;517258;Ruta T13, Tabla 21/ Viaje 4/ Parada 164A01/ Carrera 7 con Calle 98/ Sentido Norte-Sur/ Móvil Z15-7055 Operador indica que taxi por adelantar colisiiona contra el zonal de placas VEJ-458, en el evento no se presentan lesionados, taxi se retira del punto ya que no tiene daños y no suministra datos, zonal no presenta daños y continua recorrido normal/ Reportado por TCZ Nini Yohanna Martínez  a TS Ivan Escobar  TMSA;0;0;0;5;No;WHT476;No;Norte-Sur
203293;11;18 - 19;16:00 - 19:59;10;1;3;7;5;[159] Z12;[3022] R_Z12_NORMAL_V5;592139;510553;Tabla: 2/ Viaje: 7/ Detalle: El operador reporta    que  indica que freno bruscamente por motivo de una buseta se le atraveso ,  se desmaya una usuaria no tiene herida  abierta  indica  que le duele el  brazo  se él envía a asistencia al   punto / Asiste al punto: Javier Sanchez - Tecnico de seguridad vial/ Tipo de asistencia: Se envia asistencia/  Reportado a: Ivan escobar Tecnico supervisor TM S A conclusion: se realiza causal 119 (Frenar Bruscamente ) para el operador / Movil  se dirigue para patio de movilidad ;0;2;0;1;No;VDN526;Sí;Orien-Occi
203987;17;8 - 9;08:00 - 11:59;2;3;3;1;6;[111] R_7;[2179] R7_VUELTA_V3;596729;514102;"Operador reporta que con el móvil a su cargo realizando la tabla 15, viaje 2, presenta un evento con las siguientes características: Operador informa que va por su carril cuando un particular lo colisiona por la parte de atrás no se presenta lesionados, generando solo daños materiales, al punto se envía asistencia de recomoto y este informa que la poliza del tercero asume los daños del zonal/ se envia el movil para patio   Reportado a TS german sabogal de TMSA, reportado por TC lorena monzon arenas de CE 
";0;0;0;5;No;VEW836;No;Occi-Orien
204002;17;10 - 11;08:00 - 11:59;3;3;3;1;6;[483] 148;[2930] 148_REF IDA_09.10.17;592857;512324;"Operador reporta que con el móvil a su cargo realizando la tabla 24, viaje 1, presenta un evento con las siguientes características: Mientras intento tomar el carril derecho para realizar apróximación al paradero un taxi de placas VEV166 el cual se encuentra mal estacionado inicia marcha cuando el zonal ya habia cambiado de carril causando la colisión , generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Edna Lopez de TMSA, reportado por TC Camilo Cepeda de CE 
";0;0;0;5;No;WDE399;No;NO APLICA
204007;17;12 - 13;12:00 - 15:59;6;3;3;1;6;[79] R_738;[166] R738_VTA;599739;511497;"Operador reporta que con el móvil a su cargo realizando la tabla 4, viaje 2, presenta un evento con las siguientes características: operador informa que va por su carril cuando el zonal de etib frena repentinamente y lo colisiono, generando solo daños materiales, al punto se envía asistencia de recomoto y/o abogado del concesionario  Reportado a TS Anyela López de TMSA, reportado por TC lorena monzon arenas de CE 
";0;0;0;5;No;WGH270;No;NO APLICA
202008;1;7 - 8;04:00 - 07:59;6;3;3;8;7;[55] R_421;[2898] R421_V5_HABIL;606116;517706;Tabla: 19/ Viaje: 1/ Detalle: Operador reporta que va en su recorrido pasa un vehiculo del sitp 107310 de la ruta 544B  y lo colisiona por el costado izquierdo no hay lesionados/ Asiste al punto: Heiber Contreras - Técnico de seguridad vial/ Reportado a: Elkin Martinez Técnico supervisor (TM SA)/ Concluye: Responsabilidad la asume masivo capital, zonal se dirige para patio colina ;0;0;0;5;Sí;VEZ414;No;Norte-Sur
203307;11;22 - 23;20:00 - 23:59;1;1;3;5;1;[378] 580-;[3247] 580 V.7;593269;510278;Tabla 6 / Viaje 9 El operador reporta choque con lesionado, él informa que el peatón está en estado de embriaguez y tentativamente versión del operador, el señor se lanzó al zonal en intento de suicidio, el peatón esta consiente, con herida abierta en la cabeza, a la espera de asistencia  Llego tránsito, el peatón se trasladó al hospital de Bosa, el móvil es inmovilizado por tránsito  Se realizó informe policial  con la causal 145 (Arrancar Sin precaución) para el operador, y la causal 409 ( Cruzar sin Observar) para el peatón / Reportado por el TCZ de ETIB - Vente Sanmiguel Raul Alexander/ Reportado al TS del Ente Gestor - Carlos Ordoñez;0;1;0;1;No;TUP491;No;Norte-Sur
202096;1;21 - 22;20:00 - 23:59;14;3;3;8;7;[253] 736;[2326] 736v2_IDA;595046;503288;"Tabla: 33/ Viaje: 7/ Detalle: Operador reporta  que al hacer un giro se abre mucho y  colisiona  con una ambulancia, no hay lesionados se envía asistencia al punto / Asiste al punto: Aseguradora  Reportado a: Fredy Cardona Tecnico supervisor TM S A/Se hace conciliacion y  móvil se desplaza para el patio  
";0;0;0;5;Sí;WGI600;No;Occi-Orien
202107;2;5 - 6;04:00 - 07:59;2;3;3;8;7;[566] 742_COMPLETA;[1364] 742_IDA;595111;502411;"Tabla: 14/ Viaje: 1/ Detalle: Operador reporta qu e se dirigia a cabecera para empezar recorrido y un camion se deja rodar y golpea el zonal posteriormente se da a la fuga no hay lesionados movil se va para patio/  Reportado a:Brandon Vivas  Tecnico supervisor TM S A 
";0;0;0;5;No;WCL511;No;Norte-Sur
203310;12;8 - 9;08:00 - 11:59;18;1;3;7;5;[833] C201;[3379] C201_Dia_Circular_V1;594417;502637;"Tabla 1 viaje  3, operador indica, que  el zonal   se queda sin frenos  por lo que debe  maniobrar y  colisiona contra una casa  En la novedad un peatón que había en el punto termina lesionado debido a que intenta reaccionar de la novedad y cae al suelo (La persona lesionada no fue impactada por el zonal, si no que ""del susto"" se cayó)  al momento se presenta un  peatón lesionado, se envían las asistencia correspondientes: Técnico en Vía Heiber Contreras, Abogado de la aseguradora, Yeimmy Ávila  Reportado a Andrés muñoz   Conclusión: (Datos del propietario de la casa: Alonso Beltrán Varela, cc 79767313, cel  3175365038, diagonal 71 transversal  18 i - 39, daños en la vivienda: Abolladura en puerta, desprendimiento bloques estructura plancha segundo piso)  Se realiza procedimiento por fiscalía mediante informe policial de accidente de tránsito con lesionado, informe de transito con causal 202 (donde la autoridad de tránsito establece la responsabilidad del zonal por fallas en los frenos),  zonal trasladado a patio álamos en la grúa de movilidad de placas VEV-572, operador trasladado a medicina legal prueba de alcoholemia  ";0;1;0;1;No;VEP163;Sí;Sur-Norte
202133;2;8 - 9;08:00 - 11:59;6;3;3;8;7;[55] R_421;[2898] R421_V5_HABIL;607303;522177;Tabla: 4/ Viaje: 2/Detalle : Operador reporta que va en su recorrido pasa un padron de la ruta T11 zonal 207017 y lo colisiona por el costado derecho no hay lesionados/ Asiste al punto : No requeire asistencia/reportado a: Carlos Santamaria TÉcnico supervisor (TM SA)/ Concluye: Tercero se da a la fuga, zonal continua con el recorrido  ;0;0;0;5;No;VEJ850;No;Norte-Sur
